,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker9,OASES_USV:Marker9,OASES_USV:Marker9
,ID,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,16C94F0,16C94F0,16C94F0,4574208FCC3911EB1371DA7D1A00BA88,4574208FCC3911EB1371DA7D1A00BA88,4574208FCC3911EB1371DA7D1A00BA88,457420BCCC3911EB1371DA7D1A00BA88,457420BCCC3911EB1371DA7D1A00BA88,457420BCCC3911EB1371DA7D1A00BA88,16D5950,16D5950,16D5950,17027F0,17027F0,17027F0,16D5260,16D5260,16D5260,17023F0,17023F0,17023F0,16D6BE0,16D6BE0,16D6BE0,45742154CC3911EB1371DA7D1A00BA88,45742154CC3911EB1371DA7D1A00BA88,45742154CC3911EB1371DA7D1A00BA88
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
41,0.341667,-0.010469,-0.69508,0.013988,-0.71872,-0.576978,0.534044,-5.662794,0.001645,-0.57652,0.612342,-5.374697,,,,,,,-0.858809,0.615154,-5.670398,-0.609195,0.450757,-5.660194,-0.288785,0.614944,-5.656253,-0.568103,0.616802,-5.947926,-0.290903,0.473377,-5.936543,,,
42,0.35,-0.010479,-0.694996,0.013824,-0.718805,-0.575952,0.534047,-5.662764,0.001628,-0.575634,0.612287,-5.374637,,,,,,,-0.857846,0.615094,-5.670433,-0.608221,0.450716,-5.660202,-0.287618,0.615026,-5.65611,-0.567036,0.616838,-5.947832,-0.289875,0.473555,-5.93655,,,
43,0.358333,-0.01059,-0.694743,0.013701,-0.719049,-0.57493,0.534058,-5.662748,0.001645,-0.574784,0.612246,-5.374633,,,,,,,-0.856764,0.615087,-5.670561,-0.607218,0.450702,-5.660283,-0.286658,0.615059,-5.655907,-0.565801,0.616918,-5.947745,-0.288614,0.473652,-5.936245,,,
44,0.366667,-0.010674,-0.694633,0.01357,-0.719157,-0.573974,0.534085,-5.662734,0.001602,-0.573975,0.612195,-5.374568,,,,,,,-0.855805,0.615107,-5.670625,-0.606072,0.450723,-5.660295,-0.285699,0.615027,-5.655762,-0.564784,0.617005,-5.9477,-0.287611,0.473898,-5.936268,,,
45,0.375,-0.011204,-0.695294,0.011873,-0.71854,-0.573087,0.534431,-5.663419,0.001358,-0.57313,0.612172,-5.374512,,,,,,,-0.854771,0.61519,-5.670749,-0.605089,0.450704,-5.660205,-0.284649,0.615106,-5.655595,-0.563644,0.617182,-5.94767,-0.288538,0.477017,-5.940223,,,
46,0.383333,-0.01082,-0.694219,0.013345,-0.719558,-0.571901,0.534224,-5.662654,0.001654,-0.572234,0.612174,-5.374484,,,,,,,-0.853779,0.615234,-5.670848,-0.604107,0.450726,-5.660178,-0.283617,0.61525,-5.655332,-0.562322,0.617339,-5.947629,-0.285297,0.474182,-5.935812,,,
47,0.391667,-0.010944,-0.693995,0.0132,-0.719776,-0.570949,0.534268,-5.662641,0.001622,-0.571463,0.612092,-5.374398,,,,,,,-0.85281,0.615301,-5.670967,-0.603027,0.450857,-5.660278,-0.282773,0.615249,-5.65509,-0.561255,0.617474,-5.947612,-0.284035,0.47436,-5.935669,,,
48,0.4,-0.00781,-0.695962,0.013349,-0.717912,-0.571554,0.532939,-5.661251,0.001636,-0.570544,0.612123,-5.374344,-0.844099,0.46971,-5.384539,,,,-0.851786,0.615381,-5.671042,-0.601942,0.450918,-5.660364,-0.285033,0.61345,-5.654802,-0.560069,0.617687,-5.947581,-0.283089,0.474638,-5.935661,,,
49,0.408333,-0.011528,-0.694436,0.011463,-0.719371,-0.569018,0.534745,-5.663271,0.001344,-0.569664,0.612192,-5.374331,,,,,,,-0.850766,0.615417,-5.67114,-0.600961,0.451038,-5.660259,-0.280725,0.615506,-5.654569,-0.558746,0.617841,-5.947483,-0.28385,0.477559,-5.939485,,,
50,0.416667,-0.010868,-0.693361,0.012641,-0.720397,-0.567888,0.534496,-5.662609,0.001575,-0.568861,0.612199,-5.374276,,,,,,,-0.849883,0.615042,-5.671457,-0.599962,0.45125,-5.66031,-0.279772,0.615692,-5.654388,-0.557593,0.61803,-5.947413,-0.280745,0.474928,-5.935396,,,
51,0.425,-0.010535,-0.693481,0.01282,-0.720284,-0.566662,0.534764,-5.662556,0.001535,-0.56722,0.613002,-5.374328,,,,,,,-0.848788,0.615089,-5.671576,-0.599005,0.451404,-5.660339,-0.278771,0.615797,-5.654236,-0.556492,0.618262,-5.947369,-0.279343,0.474934,-5.935072,,,
52,0.433333,-0.010471,-0.693392,0.012658,-0.720374,-0.565503,0.534956,-5.66255,0.001519,-0.566174,0.613194,-5.37434,,,,,,,-0.847776,0.615126,-5.671685,-0.597989,0.451508,-5.660324,-0.277356,0.616107,-5.654078,-0.555223,0.618515,-5.947292,-0.278383,0.475258,-5.935101,,,
53,0.441667,-0.010458,-0.69314,0.012662,-0.720616,-0.564427,0.535036,-5.662492,0.001559,-0.565273,0.613286,-5.374319,,,,,,,-0.846694,0.615189,-5.671786,-0.59692,0.451593,-5.660331,-0.276402,0.616225,-5.653905,-0.553934,0.618693,-5.947262,-0.27696,0.475172,-5.934624,,,
54,0.45,-0.010622,-0.692899,0.012524,-0.720848,-0.563458,0.53507,-5.662471,0.001562,-0.564564,0.613159,-5.37415,,,,,,,-0.845651,0.615253,-5.671901,-0.59589,0.451683,-5.660361,-0.275448,0.616269,-5.653741,-0.552807,0.61881,-5.947227,-0.275793,0.475378,-5.934582,,,
55,0.458333,-0.01069,-0.692656,0.012382,-0.721083,-0.562304,0.535094,-5.662429,0.001597,-0.563714,0.613027,-5.374025,,,,,,,-0.844571,0.615302,-5.672038,-0.594837,0.451743,-5.660352,-0.274096,0.6164,-5.653567,-0.551517,0.618896,-5.947216,-0.274462,0.475477,-5.934334,,,
56,0.466667,-0.010725,-0.692362,0.012362,-0.721364,-0.561238,0.535111,-5.662364,0.00161,-0.562915,0.612991,-5.373942,,,,,,,-0.843433,0.615331,-5.672107,-0.593705,0.451797,-5.660332,-0.273111,0.61644,-5.653358,-0.550191,0.61889,-5.947135,-0.273144,0.47555,-5.934078,,,
57,0.475,-0.011409,-0.691938,0.011745,-0.721772,-0.560348,0.534862,-5.662459,0.0017,-0.562656,0.611778,-5.37406,,,,,,,-0.842322,0.615355,-5.672245,-0.592551,0.451762,-5.660295,-0.27226,0.616378,-5.653111,-0.54902,0.618956,-5.947074,-0.271952,0.475723,-5.933992,,,
58,0.483333,-0.0112,-0.691744,0.011934,-0.721958,-0.559163,0.534981,-5.662312,0.001637,-0.561632,0.612256,-5.373805,,,,,,,-0.841217,0.615377,-5.67235,-0.591332,0.451753,-5.660336,-0.270926,0.616415,-5.652848,-0.547768,0.619009,-5.947011,-0.270573,0.475763,-5.933693,,,
59,0.491667,-0.011494,-0.691487,0.012116,-0.722196,-0.558102,0.535072,-5.662235,0.001625,-0.56068,0.612247,-5.373766,,,,,,,-0.840031,0.615792,-5.672301,-0.590207,0.451724,-5.660274,-0.270024,0.616305,-5.652508,-0.546371,0.61904,-5.946975,-0.269377,0.475904,-5.933567,,,
60,0.5,-0.01153,-0.691336,0.012054,-0.722341,-0.556974,0.535042,-5.662181,0.001656,-0.559638,0.612249,-5.373731,,,,,,,-0.83887,0.615811,-5.672466,-0.589074,0.4516,-5.660148,-0.269036,0.616183,-5.652306,-0.545203,0.619045,-5.946951,-0.267939,0.475931,-5.933182,,,
61,0.508333,-0.011605,-0.691099,0.012025,-0.722566,-0.555773,0.535027,-5.66216,0.001641,-0.558671,0.612118,-5.373665,,,,,,,-0.837691,0.615823,-5.672565,-0.587858,0.451603,-5.660222,-0.267691,0.61622,-5.652095,-0.543784,0.619032,-5.946949,-0.266708,0.47599,-5.933069,,,
62,0.516667,-0.011633,-0.690872,0.011933,-0.722785,-0.554633,0.535029,-5.662173,0.00161,-0.557667,0.612097,-5.373675,,,,,,,-0.836513,0.61581,-5.672721,-0.586689,0.451582,-5.660315,-0.266619,0.616262,-5.651896,-0.542429,0.618995,-5.946865,-0.265448,0.476141,-5.932983,,,
63,0.525,-0.010806,-0.692361,0.010158,-0.721399,-0.55309,0.535536,-5.662936,0.001551,-0.556711,0.612119,-5.373645,,,,-0.274931,0.477821,-5.388342,-0.835459,0.615774,-5.672836,-0.585561,0.451531,-5.660174,-0.26546,0.616235,-5.651753,-0.541319,0.619007,-5.946801,-0.266248,0.479083,-5.936938,,,
64,0.533333,-0.01076,-0.692157,0.010127,-0.721595,-0.551874,0.535568,-5.662898,0.001576,-0.555727,0.612099,-5.37362,,,,-0.273868,0.477905,-5.388124,-0.834247,0.615746,-5.672974,-0.584395,0.451605,-5.660196,-0.264113,0.616354,-5.651562,-0.539951,0.61904,-5.946746,-0.264965,0.479093,-5.936686,,,
65,0.541667,-0.010796,-0.691904,0.010066,-0.721839,-0.550782,0.535608,-5.662882,0.001548,-0.554731,0.612164,-5.373601,,,,-0.273164,0.47785,-5.38787,-0.833095,0.615739,-5.673071,-0.583297,0.451671,-5.660277,-0.263082,0.616417,-5.651391,-0.538682,0.619177,-5.946699,-0.263587,0.479117,-5.936469,,,
66,0.55,-0.010706,-0.691389,0.009279,-0.722344,-0.549428,0.535753,-5.662902,0.001587,-0.553889,0.612199,-5.373593,,,,-0.272331,0.477815,-5.387615,-0.831953,0.615854,-5.673212,-0.582117,0.451684,-5.660244,-0.261992,0.616382,-5.651194,-0.537352,0.619196,-5.946708,-0.260987,0.480563,-5.935915,,,
67,0.558333,-0.010571,-0.691642,0.009608,-0.7221,-0.548298,0.535808,-5.662962,0.00162,-0.552853,0.612241,-5.373568,,,,-0.271194,0.477971,-5.387353,-0.830823,0.615941,-5.673398,-0.581005,0.451799,-5.66022,-0.260722,0.616564,-5.650974,-0.535999,0.619195,-5.946613,-0.25868,0.476305,-5.931831,,,
68,0.566667,-0.011618,-0.689641,0.011715,-0.723963,-0.547795,0.535272,-5.662005,0.001581,-0.551884,0.612265,-5.373516,,,,,,,-0.829639,0.615967,-5.673537,-0.57979,0.451864,-5.660283,-0.259814,0.616601,-5.650672,-0.534733,0.619305,-5.946567,-0.257612,0.476467,-5.931887,,,
69,0.575,-0.011437,-0.68939,0.011381,-0.724211,-0.546652,0.53519,-5.662013,0.001597,-0.55092,0.612262,-5.373492,,,,,,,-0.828539,0.615471,-5.673778,-0.578766,0.451973,-5.660353,-0.25877,0.616599,-5.6504,-0.533462,0.619422,-5.946496,-0.256155,0.476471,-5.931644,,,
70,0.583333,-0.011566,-0.689089,0.011112,-0.724499,-0.545432,0.535189,-5.662053,0.001655,-0.55007,0.611894,-5.373734,,,,,,,-0.827327,0.615494,-5.673923,-0.577559,0.452045,-5.660269,-0.257484,0.616756,-5.650103,-0.531989,0.619572,-5.94646,-0.25481,0.476524,-5.93144,,,
71,0.591667,-0.00936,-0.693592,0.012118,-0.720206,-0.547512,0.534047,-5.661057,0.001425,-0.548252,0.613292,-5.373561,-0.821832,0.46932,-5.387615,,,,-0.826133,0.615556,-5.674101,-0.576319,0.452126,-5.660302,-0.260175,0.614042,-5.650311,-0.530626,0.619614,-5.946455,-0.2533,0.476387,-5.930958,,,
72,0.6,-0.009406,-0.693452,0.012048,-0.720341,-0.546405,0.534069,-5.660979,0.001457,-0.547251,0.613325,-5.373511,-0.82084,0.469234,-5.387618,,,,-0.824939,0.61556,-5.674254,-0.575216,0.452208,-5.660291,-0.259064,0.614018,-5.650068,-0.529243,0.619559,-5.946383,-0.251802,0.476398,-5.930723,,,
73,0.608333,-0.010826,-0.688677,0.011773,-0.724892,-0.541625,0.535611,-5.661831,0.00154,-0.546177,0.613359,-5.373471,,,,,,,-0.823723,0.615631,-5.674427,-0.574048,0.452182,-5.660209,-0.253824,0.617005,-5.649528,-0.52775,0.61962,-5.946346,-0.250702,0.476521,-5.930748,,,
74,0.616667,-0.008609,-0.689304,0.012294,-0.724317,-0.54124,0.534212,-5.660189,0.001689,-0.545291,0.613281,-5.373382,-0.818746,0.469334,-5.387942,,,,-0.822492,0.615581,-5.674596,-0.572775,0.452155,-5.660205,-0.256616,0.614077,-5.649687,-0.526498,0.619562,-5.946315,-0.249037,0.476313,-5.930262,,,
75,0.625,-0.010848,-0.688151,0.011738,-0.725392,-0.539206,0.535497,-5.661765,0.001569,-0.544269,0.613229,-5.373375,,,,,,,-0.821208,0.615489,-5.674715,-0.571453,0.45212,-5.660243,-0.25143,0.616879,-5.649178,-0.524994,0.619556,-5.946308,-0.247768,0.476406,-5.930122,,,
76,0.633333,-0.011076,-0.687696,0.011485,-0.725823,-0.538008,0.535279,-5.661742,0.001678,-0.543718,0.612499,-5.373355,,,,,,,-0.819965,0.615472,-5.674855,-0.570276,0.451994,-5.660096,-0.250073,0.616917,-5.648991,-0.523456,0.619361,-5.946263,-0.246281,0.476355,-5.929817,,,
77,0.641667,-0.011324,-0.687512,0.011792,-0.725989,-0.536782,0.53531,-5.661649,0.001699,-0.542627,0.612504,-5.373335,,,,,,,-0.818591,0.615909,-5.674865,-0.568973,0.451926,-5.66006,-0.248922,0.616743,-5.648811,-0.52215,0.619242,-5.946237,-0.244648,0.476196,-5.929337,,,
78,0.65,-0.011308,-0.687209,0.011786,-0.726276,-0.535518,0.535297,-5.661641,0.001643,-0.541619,0.612465,-5.373332,,,,,,,-0.817371,0.615863,-5.675025,-0.567613,0.451851,-5.660137,-0.247528,0.6168,-5.648547,-0.520549,0.6192,-5.946184,-0.243464,0.476313,-5.929314,,,
79,0.658333,-0.009587,-0.687267,0.012868,-0.726228,-0.534277,0.534725,-5.660503,0.001799,-0.540495,0.612497,-5.373352,-0.813218,0.470911,-5.390378,,,,-0.816109,0.615834,-5.675223,-0.566401,0.451763,-5.660041,-0.246374,0.616667,-5.648272,-0.519251,0.619097,-5.946197,-0.241808,0.476137,-5.928896,,,
80,0.666667,-0.011313,-0.687023,0.011334,-0.726459,-0.53324,0.535332,-5.661793,0.001493,-0.539431,0.612513,-5.373288,,,,,,,-0.814773,0.615736,-5.675369,-0.565069,0.451656,-5.659914,-0.245286,0.61657,-5.647953,-0.517771,0.61888,-5.946151,-0.242091,0.477718,-5.930387,,,
81,0.675,-0.01131,-0.686755,0.011394,-0.726712,-0.531969,0.535283,-5.661743,0.001482,-0.538393,0.612443,-5.373171,,,,,,,-0.813567,0.615705,-5.675581,-0.563809,0.45166,-5.659972,-0.243913,0.616584,-5.647769,-0.516287,0.618795,-5.946117,-0.240642,0.477591,-5.930084,,,
82,0.683333,-0.01125,-0.686559,0.011373,-0.726899,-0.53073,0.535246,-5.6617,0.001491,-0.537349,0.612417,-5.373101,,,,,,,-0.812314,0.615664,-5.675755,-0.562575,0.451619,-5.659914,-0.242685,0.616599,-5.647573,-0.514982,0.618752,-5.946083,-0.239173,0.477529,-5.929894,,,
83,0.691667,-0.011214,-0.686301,0.011441,-0.727141,-0.529402,0.535262,-5.661688,0.001509,-0.536304,0.612447,-5.373105,,,,,,,-0.811065,0.615668,-5.675936,-0.561276,0.451609,-5.659787,-0.241287,0.616636,-5.647409,-0.513364,0.618773,-5.946092,-0.237738,0.477456,-5.929751,,,
84,0.7,-0.011017,-0.686059,0.011581,-0.727371,-0.528132,0.53525,-5.661643,0.0015,-0.535232,0.612554,-5.373086,,,,,,,-0.809802,0.615618,-5.676109,-0.560039,0.451673,-5.659842,-0.239982,0.616705,-5.647242,-0.511961,0.618611,-5.946043,-0.236228,0.477283,-5.929451,,,
85,0.708333,-0.008266,-0.688163,0.012085,-0.725409,-0.528823,0.533799,-5.660258,0.00185,-0.534208,0.612665,-5.37311,-0.807089,0.469668,-5.389852,,,,-0.808555,0.615583,-5.676305,-0.558853,0.451749,-5.659849,-0.243345,0.613529,-5.647662,-0.510511,0.61863,-5.946021,-0.234768,0.477169,-5.929131,,,
86,0.716667,-0.008059,-0.687861,0.012138,-0.725696,-0.527525,0.533788,-5.660223,0.001871,-0.53318,0.612753,-5.373143,-0.805923,0.469701,-5.390056,,,,-0.807286,0.615597,-5.676506,-0.557603,0.451767,-5.659769,-0.242132,0.613529,-5.647438,-0.508994,0.618718,-5.945992,-0.233268,0.477068,-5.92886,,,
87,0.725,-0.00779,-0.687702,0.012191,-0.725849,-0.526334,0.533687,-5.660172,0.001907,-0.532187,0.612773,-5.373153,-0.80493,0.469603,-5.38994,,,,-0.806196,0.615131,-5.676837,-0.556297,0.451827,-5.659804,-0.2409,0.613507,-5.647294,-0.5076,0.618689,-5.945992,-0.231757,0.476938,-5.928551,,,
88,0.733333,-0.010589,-0.68538,0.012531,-0.728001,-0.523462,0.534571,-5.660154,0.001819,-0.531275,0.612345,-5.373341,-0.803442,0.470949,-5.391774,,,,-0.804923,0.6151,-5.677054,-0.555129,0.451882,-5.65982,-0.239606,0.613483,-5.647093,-0.506054,0.618613,-5.945957,-0.230307,0.476829,-5.928326,,,
89,0.741667,-0.007315,-0.687318,0.012571,-0.726211,-0.523642,0.533826,-5.660105,0.001989,-0.529327,0.613733,-5.373156,-0.802705,0.469661,-5.390245,,,,-0.803616,0.61507,-5.677271,-0.553858,0.451861,-5.659706,-0.238418,0.613425,-5.646834,-0.504514,0.618646,-5.945915,-0.228769,0.476727,-5.928055,,,
90,0.75,-0.009066,-0.68518,0.012983,-0.728202,-0.520837,0.534676,-5.660192,0.001534,-0.528353,0.613794,-5.373149,-0.801304,0.470974,-5.392042,,,,-0.802357,0.614948,-5.677402,-0.552528,0.451859,-5.659743,-0.237148,0.613395,-5.646549,-0.503182,0.618585,-5.945886,-0.227365,0.476624,-5.92782,,,
91,0.758333,-0.007145,-0.686663,0.012739,-0.726829,-0.521042,0.533794,-5.66008,0.001946,-0.527282,0.613854,-5.373149,-0.800487,0.469787,-5.390681,,,,-0.801021,0.614923,-5.67759,-0.551315,0.451819,-5.65976,-0.235874,0.613327,-5.646373,-0.50155,0.618475,-5.94591,-0.225826,0.476495,-5.927469,,,
92,0.766667,-0.008772,-0.688324,0.013721,-0.725221,-0.521869,0.533455,-5.660507,0.002076,-0.526054,0.613958,-5.373206,-0.799459,0.469807,-5.39086,-0.25293,0.47482,-5.380415,-0.799744,0.614903,-5.677834,-0.55002,0.4517,-5.659575,-0.234648,0.613305,-5.646214,-0.500178,0.618243,-5.945864,-0.224272,0.476318,-5.927199,,,
93,0.775,-0.009427,-0.683846,0.012431,-0.72946,-0.516504,0.535266,-5.661344,0.001426,-0.524986,0.613967,-5.373221,,,,,,,-0.798397,0.614897,-5.678011,-0.54863,0.45162,-5.659572,-0.228808,0.616889,-5.645258,-0.498641,0.618112,-5.945813,-0.222807,0.476214,-5.926963,,,
94,0.783333,-0.010093,-0.683322,0.012372,-0.729943,-0.515379,0.535105,-5.661358,0.001521,-0.524682,0.61312,-5.373127,,,,,,,-0.796995,0.61533,-5.678047,-0.547302,0.451503,-5.659656,-0.227406,0.616786,-5.645098,-0.497152,0.618011,-5.945834,-0.221292,0.476144,-5.92673,,,
95,0.791667,-0.009817,-0.683096,0.012454,-0.730156,-0.514083,0.534953,-5.661322,0.001546,-0.523495,0.613139,-5.373158,,,,,,,-0.795661,0.615147,-5.678223,-0.54605,0.451333,-5.659523,-0.226285,0.616622,-5.644921,-0.495699,0.617654,-5.94586,-0.219758,0.476002,-5.926404,,,
96,0.8,-0.009711,-0.682796,0.012533,-0.730437,-0.51274,0.534886,-5.661283,0.001545,-0.522497,0.61313,-5.373136,,,,,,,-0.794302,0.615068,-5.678435,-0.544691,0.451242,-5.659507,-0.224811,0.616632,-5.644731,-0.494139,0.617476,-5.945775,-0.218248,0.475886,-5.926142,,,
97,0.808333,-0.00958,-0.682588,0.012604,-0.730632,-0.511466,0.534802,-5.661302,0.00149,-0.52135,0.613203,-5.37321,,,,,,,-0.79303,0.61498,-5.678713,-0.54332,0.451161,-5.659565,-0.22362,0.616484,-5.644526,-0.492794,0.617293,-5.945753,-0.216712,0.475771,-5.925992,,,
98,0.816667,-0.009467,-0.682234,0.01275,-0.730962,-0.510176,0.534728,-5.661261,0.001521,-0.520281,0.613279,-5.373188,,,,,,,-0.791691,0.614874,-5.678907,-0.541974,0.451004,-5.659418,-0.222503,0.616364,-5.644299,-0.491085,0.617189,-5.945796,-0.215258,0.475618,-5.925688,,,
99,0.825,-0.009191,-0.682011,0.012822,-0.731171,-0.508795,0.534644,-5.661196,0.001515,-0.519122,0.613299,-5.373202,,,,,,,-0.790355,0.614747,-5.679067,-0.540663,0.450975,-5.659432,-0.220988,0.616374,-5.644021,-0.48966,0.616872,-5.945765,-0.213659,0.475504,-5.925347,,,
100,0.833333,-0.009157,-0.681722,0.012836,-0.731441,-0.507567,0.534559,-5.661185,0.001491,-0.51806,0.613237,-5.373205,,,,,,,-0.789034,0.614676,-5.679319,-0.539364,0.450973,-5.659469,-0.219953,0.616267,-5.643764,-0.48829,0.616775,-5.945716,-0.21207,0.475332,-5.925042,,,
101,0.841667,-0.009101,-0.681386,0.012976,-0.731752,-0.50623,0.534518,-5.661162,0.001487,-0.51698,0.613295,-5.373246,,,,,,,-0.787737,0.614616,-5.679547,-0.538034,0.450892,-5.659368,-0.218605,0.61618,-5.643464,-0.486586,0.616717,-5.945714,-0.210611,0.475167,-5.924827,,,
102,0.85,-0.00885,-0.681116,0.013106,-0.732005,-0.504926,0.534495,-5.661131,0.001493,-0.515948,0.613366,-5.37328,,,,,,,-0.786417,0.614597,-5.679743,-0.536691,0.450917,-5.6594,-0.21728,0.616266,-5.643285,-0.485188,0.616505,-5.945726,-0.209009,0.475014,-5.924502,,,
103,0.858333,-0.008794,-0.68077,0.013268,-0.732324,-0.503605,0.534491,-5.66113,0.001493,-0.514795,0.613482,-5.373306,,,,,,,-0.785044,0.614613,-5.679965,-0.535428,0.450933,-5.659426,-0.216152,0.616243,-5.643104,-0.483515,0.61644,-5.945683,-0.207379,0.474824,-5.924219,,,
104,0.866667,-0.0086,-0.680536,0.013354,-0.732543,-0.502225,0.534482,-5.661082,0.001529,-0.513719,0.61355,-5.373345,,,,,,,-0.783772,0.614513,-5.680158,-0.534145,0.450942,-5.65934,-0.21456,0.616327,-5.642915,-0.482027,0.616398,-5.945684,-0.205827,0.474634,-5.923862,,,
105,0.875,-0.007806,-0.680425,0.013599,-0.73265,-0.500747,0.534519,-5.661085,0.001444,-0.511949,0.614407,-5.373468,,,,,,,-0.782489,0.613968,-5.680572,-0.532782,0.450896,-5.659367,-0.213394,0.61631,-5.642709,-0.480393,0.616266,-5.945738,-0.204264,0.474463,-5.923566,,,
106,0.883333,-0.007706,-0.680129,0.013706,-0.732924,-0.499372,0.534521,-5.661088,0.001441,-0.51079,0.614527,-5.373488,,,,,,,-0.781164,0.613904,-5.68087,-0.531514,0.45095,-5.659389,-0.212019,0.616331,-5.642542,-0.47877,0.616243,-5.94567,-0.202651,0.474291,-5.923337,,,
107,0.891667,-0.009375,-0.679495,0.014376,-0.733479,-0.498683,0.534824,-5.661704,0.001748,-0.509452,0.614588,-5.373519,,,,-0.235893,0.475228,-5.37638,-0.778674,0.611351,-5.677122,-0.530176,0.450919,-5.659296,-0.210489,0.616456,-5.642339,-0.477271,0.616177,-5.94565,-0.201012,0.474134,-5.922984,,,
108,0.9,-0.009283,-0.679099,0.014524,-0.733844,-0.497345,0.534786,-5.661711,0.001729,-0.508346,0.614633,-5.373592,,,,-0.234751,0.475356,-5.376112,-0.777158,0.61114,-5.677223,-0.528764,0.450909,-5.659299,-0.209411,0.616307,-5.642052,-0.475496,0.61611,-5.945675,-0.199438,0.473937,-5.922642,,,
109,0.908333,-0.006898,-0.679761,0.013597,-0.733275,-0.494031,0.532358,-5.657135,0.001168,-0.507208,0.614709,-5.373641,-0.780212,0.470059,-5.394044,,,,-0.775877,0.611149,-5.677656,-0.5274,0.450845,-5.659307,-0.207841,0.616344,-5.641827,-0.474038,0.615879,-5.945632,-0.197921,0.473838,-5.922536,-0.754831,0.47211,-5.947052
110,0.916667,-0.006934,-0.679521,0.013583,-0.733497,-0.492576,0.532187,-5.657035,0.001219,-0.506083,0.614712,-5.37364,-0.779033,0.46995,-5.39409,,,,-0.774411,0.610974,-5.67769,-0.526037,0.450721,-5.659193,-0.206623,0.616214,-5.641543,-0.472398,0.615756,-5.945612,-0.196241,0.473655,-5.922214,-0.753177,0.471949,-5.947212
111,0.925,-0.006703,-0.679137,0.013854,-0.73385,-0.491227,0.532163,-5.656993,0.001151,-0.504895,0.614707,-5.373647,-0.777895,0.470065,-5.394382,,,,-0.773009,0.610997,-5.678016,-0.524605,0.450592,-5.659215,-0.20532,0.616057,-5.641274,-0.470796,0.61553,-5.945664,-0.194601,0.473426,-5.921803,-0.751594,0.471725,-5.947313
112,0.933333,-0.006642,-0.678825,0.014068,-0.734135,-0.489858,0.532209,-5.657107,0.001202,-0.503899,0.61457,-5.373616,-0.776725,0.470035,-5.394588,,,,-0.7716,0.611343,-5.678521,-0.523169,0.450479,-5.659246,-0.203812,0.616018,-5.641061,-0.469277,0.615155,-5.945607,-0.193106,0.473352,-5.921659,-0.749967,0.471607,-5.947597
113,0.941667,-0.006427,-0.678545,0.014036,-0.734397,-0.488483,0.532118,-5.657026,0.001176,-0.503491,0.61371,-5.373513,-0.775569,0.470177,-5.394878,,,,-0.77022,0.610887,-5.67851,-0.521769,0.450285,-5.659079,-0.202465,0.615852,-5.640901,-0.467616,0.614997,-5.945579,-0.191479,0.473249,-5.921372,-0.748338,0.471448,-5.947705
114,0.95,-0.008543,-0.676999,0.014363,-0.735794,-0.489097,0.533812,-5.661708,0.001706,-0.502203,0.613684,-5.373581,,,,-0.227557,0.475386,-5.374426,-0.768762,0.611148,-5.678798,-0.520333,0.450208,-5.659204,-0.200924,0.615757,-5.640715,-0.465928,0.614786,-5.94565,-0.189835,0.473096,-5.921052,,,
115,0.958333,-0.008339,-0.676685,0.014404,-0.736084,-0.487679,0.533645,-5.661666,0.001694,-0.501089,0.613673,-5.373596,,,,-0.226344,0.475309,-5.374147,-0.767295,0.610968,-5.678936,-0.518828,0.450001,-5.659155,-0.199586,0.615674,-5.640521,-0.464257,0.614522,-5.945575,-0.1882,0.472945,-5.920744,,,
